epoch,accuracy,f1,loss,val_accuracy,val_f1,val_loss
0,0.4857703745365143,0.4860280752182007,1.1846197843551636,0.4642857015132904,0.4999999701976776,0.825512170791626
1,0.5210990905761719,0.5208142399787903,1.1596437692642212,0.4948979616165161,0.526785671710968,0.7289310097694397
2,0.5132482647895813,0.5138031840324402,1.1815509796142578,0.5051020383834839,0.5357142686843872,0.7104987502098083
3,0.4965652525424957,0.49651116132736206,1.1455035209655762,0.545918345451355,0.5714285373687744,0.6696586012840271
4,0.5289499759674072,0.529173731803894,1.0537879467010498,0.6224489808082581,0.6383928060531616,0.6413818597793579
5,0.5230618119239807,0.5233086943626404,1.0129581689834595,0.6530612111091614,0.6651784777641296,0.6148868799209595
6,0.5495584011077881,0.5503758192062378,0.9995447993278503,0.7193877696990967,0.7232142090797424,0.585935115814209
7,0.5564278960227966,0.5566791296005249,0.9616324305534363,0.7448979616165161,0.745535671710968,0.5637341737747192
8,0.5583905577659607,0.5583643913269043,0.9325068593025208,0.7908163070678711,0.7857142090797424,0.5466437339782715
9,0.5554465055465698,0.5550273656845093,0.9898902773857117,0.8112244606018066,0.772321343421936,0.5310011506080627
10,0.5750735998153687,0.57552170753479,0.8891321420669556,0.8163265585899353,0.745535671710968,0.5269976854324341
11,0.5682041049003601,0.5681396126747131,0.9183917045593262,0.8265306353569031,0.7544642090797424,0.5120240449905396
12,0.5888125896453857,0.5890719890594482,0.8804317116737366,0.831632673740387,0.7589284777641296,0.49618667364120483
13,0.5740922689437866,0.5741395354270935,0.8888885378837585,0.8367347121238708,0.7633928060531616,0.4826512634754181
14,0.5907752513885498,0.5904877185821533,0.9185548424720764,0.8418367505073547,0.7678570747375488,0.4783557653427124
15,0.5868498682975769,0.5872517228126526,0.8741966485977173,0.8469387888908386,0.772321343421936,0.47481536865234375
16,0.5956820249557495,0.5955101847648621,0.8291972279548645,0.8520408272743225,0.776785671710968,0.4695670008659363
17,0.6153091192245483,0.6153301000595093,0.787678062915802,0.8520408272743225,0.776785671710968,0.4610697031021118
18,0.6025515198707581,0.6027572751045227,0.8098591566085815,0.8520408272743225,0.776785671710968,0.4536636769771576
19,0.5937193036079407,0.5934202671051025,0.8652170300483704,0.8571428656578064,0.7812499403953552,0.4482205808162689
20,0.5956820249557495,0.5963190793991089,0.8155112266540527,0.8571428656578064,0.7812499403953552,0.44490358233451843
21,0.6300294399261475,0.6303974390029907,0.767670750617981,0.8469387888908386,0.772321343421936,0.44900840520858765
22,0.620215892791748,0.6202177405357361,0.7970687747001648,0.8571428656578064,0.7812499403953552,0.4318345785140991
23,0.637880265712738,0.6376782059669495,0.7582918405532837,0.8673469424247742,0.7901784777641296,0.4280146658420563
24,0.6290481090545654,0.6284762024879456,0.7534855008125305,0.8724489808082581,0.7946428060531616,0.4271717965602875
25,0.6261039972305298,0.6262176632881165,0.7355878949165344,0.8724489808082581,0.7946428060531616,0.42513492703437805
26,0.6712462902069092,0.6711834073066711,0.705306351184845,0.8622449040412903,0.7857142090797424,0.4432954490184784
27,0.6437684297561646,0.6436781883239746,0.7122841477394104,0.8775510191917419,0.7991070747375488,0.4285449683666229
28,0.637880265712738,0.6376782059669495,0.7617695331573486,0.8673469424247742,0.7901784777641296,0.4452631175518036
29,0.6584886908531189,0.6586106419563293,0.6737315654754639,0.8622449040412903,0.7857142090797424,0.4438825845718384
30,0.6516192555427551,0.6509590744972229,0.7547426223754883,0.8673469424247742,0.7901784777641296,0.44076991081237793
31,0.6633954644203186,0.6628239750862122,0.6993245482444763,0.8571428656578064,0.7812499403953552,0.44519028067588806
32,0.6653581857681274,0.6653183698654175,0.6856603026390076,0.8724489808082581,0.7946428060531616,0.43834906816482544
33,0.6584886908531189,0.6588801741600037,0.6775398254394531,0.8724489808082581,0.7946428060531616,0.4290878176689148
34,0.6496565341949463,0.6492735147476196,0.683927595615387,0.8826530575752258,0.803571343421936,0.4139622151851654
35,0.6712462902069092,0.6717228889465332,0.6707090139389038,0.8826530575752258,0.803571343421936,0.4211880564689636
36,0.6938174962997437,0.6940708756446838,0.644258975982666,0.8826530575752258,0.803571343421936,0.42203956842422485
37,0.689892053604126,0.6900259256362915,0.6466101408004761,0.8826530575752258,0.803571343421936,0.41483867168426514
38,0.688910722732544,0.6889135837554932,0.6352824568748474,0.8826530575752258,0.803571343421936,0.4063158333301544
39,0.6673209071159363,0.6670037508010864,0.6854799389839172,0.8826530575752258,0.803571343421936,0.40959081053733826
40,0.7036309838294983,0.7039808630943298,0.6272552013397217,0.8826530575752258,0.803571343421936,0.4120952785015106
41,0.7105004787445068,0.7104190587997437,0.6242245435714722,0.8826530575752258,0.803571343421936,0.40843161940574646
42,0.690873384475708,0.6907337307929993,0.6264604926109314,0.8826530575752258,0.803571343421936,0.3919691741466522
43,0.7065750956535339,0.7065089344978333,0.6033527851104736,0.8877550959587097,0.808035671710968,0.3832792639732361
44,0.7193326950073242,0.7193514704704285,0.6160640716552734,0.8877550959587097,0.808035671710968,0.3811551332473755
45,0.7212954163551331,0.7214412689208984,0.5922855138778687,0.8826530575752258,0.803571343421936,0.3881833851337433
46,0.7006869316101074,0.700778603553772,0.61012202501297,0.8877550959587097,0.808035671710968,0.38040223717689514
47,0.7026496529579163,0.702329158782959,0.6016010046005249,0.8877550959587097,0.808035671710968,0.3798658549785614
48,0.7134445309638977,0.7137560844421387,0.6199653148651123,0.8826530575752258,0.803571343421936,0.3916209936141968
49,0.7016683220863342,0.7018910050392151,0.586914598941803,0.8826530575752258,0.803571343421936,0.3876321315765381
50,0.7546614408493042,0.7540027499198914,0.5357270836830139,0.8877550959587097,0.808035671710968,0.3761889338493347
51,0.7350343465805054,0.7353962063789368,0.5761144161224365,0.8877550959587097,0.808035671710968,0.3754289150238037
52,0.7154072523117065,0.7154413461685181,0.5683870911598206,0.8877550959587097,0.808035671710968,0.3811239004135132
53,0.7271835207939148,0.7269019484519958,0.5733710527420044,0.8877550959587097,0.808035671710968,0.3715772032737732
54,0.7163886427879333,0.7160143852233887,0.5738095045089722,0.8877550959587097,0.808035671710968,0.37127265334129333
55,0.742885172367096,0.743216335773468,0.5503592491149902,0.8877550959587097,0.808035671710968,0.3653799295425415
56,0.7271835207939148,0.7275760769844055,0.5471986532211304,0.8877550959587097,0.808035671710968,0.3637424409389496
57,0.7379783987998962,0.7381939888000488,0.5488760471343994,0.8877550959587097,0.808035671710968,0.36420324444770813
58,0.7438665628433228,0.7435198426246643,0.5421868562698364,0.8877550959587097,0.808035671710968,0.36679399013519287
59,0.7340530157089233,0.7341490983963013,0.5258240699768066,0.8877550959587097,0.808035671710968,0.3641638457775116
60,0.738959789276123,0.7386321425437927,0.5413803458213806,0.8877550959587097,0.808035671710968,0.3589343726634979
