epoch,accuracy,f1,loss,val_accuracy,val_f1,val_loss
0,0.47821682691574097,0.4776732325553894,1.3074997663497925,0.581632673740387,0.6339285969734192,0.6852892637252808
1,0.5065855979919434,0.5070191025733948,1.191396951675415,0.5969387888908386,0.616071343421936,0.6819027662277222
2,0.5379939079284668,0.537895679473877,1.1251888275146484,0.6275510191917419,0.6116070747375488,0.6564246416091919
3,0.5734549164772034,0.5733646750450134,1.0354764461517334,0.7142857313156128,0.7187499403953552,0.631437361240387
4,0.5987842082977295,0.5989396572113037,0.8843319416046143,0.795918345451355,0.7901784777641296,0.6019850969314575
5,0.6028369069099426,0.6033452749252319,0.9036836624145508,0.8214285969734192,0.8124999403953552,0.5801476240158081
6,0.6342452168464661,0.6345952749252319,0.8660386800765991,0.831632673740387,0.8214284777641296,0.5614072680473328
7,0.6453900933265686,0.6449372172355652,0.8157432079315186,0.831632673740387,0.7901784777641296,0.5315369367599487
8,0.6575481295585632,0.6577807664871216,0.8297150731086731,0.8367347121238708,0.7946428060531616,0.5057471394538879
9,0.7001013159751892,0.6999326944351196,0.7204146385192871,0.831632673740387,0.8214284777641296,0.4972767233848572
10,0.65625,0.6562499403953552,0.7927404046058655,0.8112244606018066,0.803571343421936,0.485529363155365
11,0.6970617771148682,0.6963484883308411,0.6922847032546997,0.831632673740387,0.8526784777641296,0.47239744663238525
12,0.7082067131996155,0.7079972624778748,0.7084563374519348,0.8265306353569031,0.8169642090797424,0.45519015192985535
13,0.6990881562232971,0.7002314329147339,0.71626877784729,0.8214285969734192,0.8124999403953552,0.4529109001159668
14,0.7213779091835022,0.7207287549972534,0.620559811592102,0.7602040767669678,0.7276784777641296,0.45954158902168274
15,0.7223910689353943,0.7221102118492126,0.6735840439796448,0.8061224222183228,0.8303570747375488,0.4342750310897827
16,0.7294833064079285,0.730286717414856,0.6546404361724854,0.8367347121238708,0.8571428060531616,0.41029292345046997
17,0.7548125386238098,0.7551149725914001,0.5737557411193848,0.8265306353569031,0.8169642090797424,0.4197024405002594
18,0.7446808218955994,0.7441009283065796,0.5822955965995789,0.8010203838348389,0.7946428060531616,0.4190140664577484
19,0.7446808218955994,0.7450343370437622,0.5844535231590271,0.8265306353569031,0.8482142090797424,0.40706050395965576
20,0.7477203607559204,0.7471251487731934,0.5568109750747681,0.831632673740387,0.8214284777641296,0.4045630991458893
21,0.759878396987915,0.7601552605628967,0.5668355822563171,0.8010203838348389,0.7633928060531616,0.4079020619392395
22,0.7669706344604492,0.7668383121490479,0.567460298538208,0.7806122303009033,0.745535671710968,0.4169250726699829
23,0.7760891318321228,0.7760976552963257,0.5424110889434814,0.7704081535339355,0.7366070747375488,0.41856998205184937
24,0.7679837942123413,0.767473042011261,0.5169390439987183,0.7448979616165161,0.776785671710968,0.4244130849838257
25,0.7689969539642334,0.7694145441055298,0.5207903385162354,0.7551020383834839,0.7232142090797424,0.4153316915035248
26,0.7720364928245544,0.7728120684623718,0.5467640161514282,0.8061224222183228,0.7366070747375488,0.40272021293640137
27,0.783181369304657,0.7827807664871216,0.4984859526157379,0.795918345451355,0.7901784777641296,0.4049428701400757
28,0.7852076888084412,0.7849835157394409,0.47606363892555237,0.8010203838348389,0.8258928060531616,0.3923322260379791
29,0.7862208485603333,0.7859916090965271,0.49986469745635986,0.8061224222183228,0.8303570747375488,0.39675620198249817
30,0.7740628123283386,0.7742682099342346,0.5071187019348145,0.75,0.7812499403953552,0.41854390501976013
31,0.761904776096344,0.7621713876724243,0.5254662036895752,0.7397959232330322,0.741071343421936,0.4165771007537842
32,0.7912867069244385,0.7912185192108154,0.4917341470718384,0.7397959232330322,0.741071343421936,0.42066699266433716
33,0.7801418304443359,0.7808765769004822,0.5076938271522522,0.75,0.7499999403953552,0.4084659516811371
34,0.7912867069244385,0.7919653058052063,0.4774406850337982,0.75,0.7499999403953552,0.4038352072238922
35,0.7902735471725464,0.7902105450630188,0.4668695628643036,0.75,0.7499999403953552,0.4039479196071625
36,0.7791286706924438,0.7791217565536499,0.5085127949714661,0.7653061151504517,0.7946428060531616,0.3957987129688263
37,0.8034448027610779,0.8036887049674988,0.4515909254550934,0.7704081535339355,0.7366070747375488,0.3894057869911194
38,0.788306474685669,0.7883064150810242,0.4969077706336975,0.7653061151504517,0.7946428060531616,0.3867972195148468
39,0.7953394055366516,0.7956241965293884,0.4692113995552063,0.7551020383834839,0.7232142090797424,0.4039941132068634
40,0.7730496525764465,0.7727000713348389,0.4788505434989929,0.7551020383834839,0.7857142090797424,0.4001530706882477
41,0.7862208485603333,0.7867382764816284,0.4649994671344757,0.7602040767669678,0.7589284777641296,0.4019143581390381
42,0.7821682095527649,0.7819593548774719,0.47314876317977905,0.7653061151504517,0.7633928060531616,0.3975195288658142
43,0.7892603874206543,0.7897624969482422,0.44327765703201294,0.7806122303009033,0.745535671710968,0.38771843910217285
44,0.7882472276687622,0.7881943583488464,0.48453935980796814,0.7704081535339355,0.7991070747375488,0.38913291692733765
45,0.8115501403808594,0.8119398951530457,0.4545750021934509,0.7704081535339355,0.7366070747375488,0.38361334800720215
46,0.7933130860328674,0.7937947511672974,0.4590557813644409,0.7806122303009033,0.776785671710968,0.3856881558895111
47,0.8034448027610779,0.803128719329834,0.457380086183548,0.7551020383834839,0.7232142090797424,0.3948436975479126
48,0.7922999262809753,0.7918532490730286,0.46283450722694397,0.7551020383834839,0.7544642090797424,0.3998461663722992
49,0.8166159987449646,0.8167935609817505,0.4365190863609314,0.7653061151504517,0.7946428060531616,0.389082670211792
50,0.802431583404541,0.8024939894676208,0.445286363363266,0.7704081535339355,0.7991070747375488,0.38911861181259155
51,0.7922999262809753,0.7924133539199829,0.4236634075641632,0.7857142686843872,0.7499999403953552,0.3832879662513733
52,0.8074974417686462,0.8073475956916809,0.4129124879837036,0.7908163070678711,0.7544642090797424,0.3726862668991089
53,0.8196555376052856,0.8194444179534912,0.4169740676879883,0.7908163070678711,0.7857142090797424,0.3671853542327881
54,0.7933130860328674,0.7934213876724243,0.4107091426849365,0.7806122303009033,0.776785671710968,0.3727951943874359
55,0.8156028389930725,0.8159721493721008,0.4267292320728302,0.8010203838348389,0.7946428060531616,0.38171446323394775
56,0.8034448027610779,0.803128719329834,0.4188314974308014,0.8061224222183228,0.8303570747375488,0.37842854857444763
57,0.8166159987449646,0.8173536062240601,0.40860942006111145,0.7806122303009033,0.808035671710968,0.3717908263206482
58,0.8247213959693909,0.8254181146621704,0.40425437688827515,0.7857142686843872,0.8124999403953552,0.37763193249702454
59,0.8085106611251831,0.8081690073013306,0.4307948648929596,0.7908163070678711,0.8169642090797424,0.37915486097335815
60,0.8216818571090698,0.821460485458374,0.41369134187698364,0.7908163070678711,0.8169642090797424,0.37443360686302185
61,0.8034448027610779,0.8029420375823975,0.4101492762565613,0.795918345451355,0.7901784777641296,0.3650469481945038
