epoch,accuracy,f1,loss,val_accuracy,val_f1,val_loss
0,0.5357561707496643,0.5357558727264404,1.1278456449508667,0.4099999964237213,0.4296874403953552,1.199735164642334
1,0.525205135345459,0.5258907079696655,1.1719646453857422,0.49000000953674316,0.6015624403953552,0.7827592492103577
2,0.5709261298179626,0.5705127716064453,0.9907342195510864,0.5400000214576721,0.5859374403953552,0.6777487397193909
3,0.6119577884674072,0.6115135550498962,0.9115114808082581,0.6200000047683716,0.6484374403953552,0.6526662707328796
4,0.6307151317596436,0.6309940814971924,0.8261833786964417,0.6200000047683716,0.6484374403953552,0.6360188722610474
5,0.6424384713172913,0.6426491141319275,0.7939416170120239,0.6499999761581421,0.7265624403953552,0.6153702139854431
6,0.6213364601135254,0.6218780875205994,0.830176055431366,0.699999988079071,0.7656249403953552,0.5891585350036621
7,0.6764361262321472,0.6770729422569275,0.7212106585502625,0.699999988079071,0.7656249403953552,0.5637281537055969
8,0.6764361262321472,0.6770729422569275,0.7400639057159424,0.75,0.8046874403953552,0.5257548689842224
9,0.7057444453239441,0.7055860757827759,0.6487954258918762,0.7300000190734863,0.7890624403953552,0.4960607886314392
10,0.7256740927696228,0.7256076335906982,0.611815333366394,0.800000011920929,0.8437499403953552,0.45417508482933044
11,0.7256740927696228,0.7253996729850769,0.6018729209899902,0.8100000023841858,0.8515624403953552,0.43407151103019714
12,0.7221571207046509,0.7223193049430847,0.641512393951416,0.8600000143051147,0.8906249403953552,0.42560064792633057
13,0.7620164155960083,0.7619463801383972,0.5868707299232483,0.8600000143051147,0.8906249403953552,0.41677016019821167
14,0.7385697364807129,0.7382201552391052,0.5860241651535034,0.8399999737739563,0.8749999403953552,0.43281352519989014
15,0.7561547756195068,0.7565351724624634,0.5403664708137512,0.8399999737739563,0.8749999403953552,0.4246123135089874
16,0.7573270797729492,0.7574924826622009,0.5580359101295471,0.8399999737739563,0.8749999403953552,0.41181087493896484
17,0.7878077626228333,0.7884199619293213,0.4827216863632202,0.8399999737739563,0.8749999403953552,0.40043744444847107
18,0.7901524305343628,0.7905429005622864,0.49488136172294617,0.8199999928474426,0.8593749403953552,0.39375635981559753
19,0.7948417067527771,0.7947884798049927,0.49636104702949524,0.8500000238418579,0.8828124403953552,0.38783878087997437
20,0.7889800667762756,0.7887528538703918,0.5151082873344421,0.8500000238418579,0.8828124403953552,0.384176105260849
21,0.7971863746643066,0.7967032790184021,0.49228641390800476,0.8500000238418579,0.8828124403953552,0.3806516230106354
22,0.7889800667762756,0.7881285548210144,0.4446059465408325,0.8600000143051147,0.8906249403953552,0.3652886152267456
23,0.8042203783988953,0.8041124939918518,0.42660313844680786,0.8899999856948853,0.9140624403953552,0.3547455668449402
24,0.8194607496261597,0.8196803331375122,0.4271201491355896,0.8799999952316284,0.9062499403953552,0.35889655351638794
25,0.8007034063339233,0.8001997470855713,0.4919932186603546,0.8899999856948853,0.9140624403953552,0.357881098985672
26,0.8194607496261597,0.8194721937179565,0.45892250537872314,0.8999999761581421,0.9218749403953552,0.34992432594299316
27,0.8171160817146301,0.8167250156402588,0.4453809857368469,0.8999999761581421,0.9218749403953552,0.3439255952835083
28,0.8382180333137512,0.8370794653892517,0.3950348198413849,0.8899999856948853,0.9140624403953552,0.34599751234054565
29,0.8335286974906921,0.8334581851959229,0.402685284614563,0.8899999856948853,0.9140624403953552,0.345384418964386
30,0.8452520370483398,0.8457375168800354,0.36767852306365967,0.8799999952316284,0.9062499403953552,0.34436458349227905
31,0.8358733654022217,0.8362054824829102,0.38464993238449097,0.8799999952316284,0.9062499403953552,0.3285483121871948
32,0.8300117254257202,0.829753577709198,0.4142182767391205,0.8899999856948853,0.9140624403953552,0.32237330079078674
33,0.8429073691368103,0.8429903388023376,0.37904343008995056,0.8700000047683716,0.8984374403953552,0.32872211933135986
34,0.8405627012252808,0.840451180934906,0.3693963587284088,0.8799999952316284,0.9062499403953552,0.320039302110672
35,0.8335286974906921,0.8330419063568115,0.3794468641281128,0.8999999761581421,0.9218749403953552,0.31310006976127625
36,0.8522860407829285,0.8529386520385742,0.3441811501979828,0.9200000166893005,0.9374999403953552,0.3057470917701721
37,0.8581477403640747,0.8575174808502197,0.3537217378616333,0.9200000166893005,0.9374999403953552,0.30196812748908997
38,0.8616647124290466,0.8620545268058777,0.315903902053833,0.9100000262260437,0.9296874403953552,0.30324214696884155
39,0.8558030724525452,0.8562271595001221,0.33530303835868835,0.8999999761581421,0.9218749403953552,0.30364400148391724
40,0.8698710203170776,0.8695887327194214,0.3050110340118408,0.8899999856948853,0.9140624403953552,0.3117382526397705
41,0.8769050240516663,0.8761654496192932,0.32125145196914673,0.8899999856948853,0.9140624403953552,0.308432400226593
42,0.8745603561401367,0.8742507696151733,0.3015909492969513,0.8899999856948853,0.9140624403953552,0.30409419536590576
43,0.8827667236328125,0.8828254342079163,0.3027085065841675,0.8899999856948853,0.9140624403953552,0.30203258991241455
44,0.8686987161636353,0.8688393831253052,0.3177638053894043,0.8899999856948853,0.9140624403953552,0.29780110716819763
