epoch,accuracy,f1,loss,val_accuracy,val_f1,val_loss
0,0.48969578742980957,0.48912927508354187,1.2626473903656006,0.4285714328289032,0.4374999701976776,1.2445766925811768
1,0.5574092268943787,0.5577914118766785,1.090770959854126,0.6836734414100647,0.6607142090797424,0.5657283067703247
2,0.5868498682975769,0.5869821906089783,0.9965661764144897,0.7602040767669678,0.7589284777641296,0.4860142767429352
3,0.5907752513885498,0.5910270810127258,1.0027841329574585,0.7295918464660645,0.7321428060531616,0.48802122473716736
4,0.6437684297561646,0.644487202167511,0.8596484661102295,0.7193877696990967,0.7232142090797424,0.5195038914680481
5,0.637880265712738,0.6380826830863953,0.8758221864700317,0.6785714030265808,0.6874999403953552,0.59917813539505
6,0.6624141335487366,0.662520706653595,0.7931045889854431,0.5867347121238708,0.6071428060531616,0.6738148927688599
7,0.6683022379875183,0.6678464412689209,0.7701097726821899,0.5765306353569031,0.5669642686843872,0.7073519229888916
8,0.6594700813293457,0.6590487957000732,0.8149080872535706,0.5765306353569031,0.5669642686843872,0.7147091627120972
9,0.6800785064697266,0.6802507638931274,0.8045318722724915,0.581632673740387,0.5714285373687744,0.7261877059936523
10,0.6849852800369263,0.684464156627655,0.8180971145629883,0.5918367505073547,0.5803570747375488,0.728557288646698
11,0.6987242102622986,0.6992281079292297,0.7620483040809631,0.5714285969734192,0.5624999403953552,0.774211585521698
12,0.690873384475708,0.690464198589325,0.7556924223899841,0.5714285969734192,0.5624999403953552,0.828269898891449
13,0.6761530637741089,0.6762059926986694,0.7639140486717224,0.5714285969734192,0.5624999403953552,0.8226850628852844
14,0.6879293322563171,0.6876664161682129,0.7749595046043396,0.5714285969734192,0.5624999403953552,0.8230291604995728
15,0.6918547749519348,0.6915765404701233,0.7346743941307068,0.5714285969734192,0.5624999403953552,0.8213579058647156
16,0.707556426525116,0.707216739654541,0.7007288932800293,0.5714285969734192,0.5624999403953552,0.8174536824226379
17,0.7046123743057251,0.7045538425445557,0.7180624008178711,0.5714285969734192,0.5624999403953552,0.8147394061088562
18,0.6879293322563171,0.6878012418746948,0.7366265654563904,0.5714285969734192,0.5624999403953552,0.8215320110321045
19,0.6830225586891174,0.6829136610031128,0.7081498503684998,0.5714285969734192,0.5624999403953552,0.8269293904304504
20,0.689892053604126,0.6900259852409363,0.7338350415229797,0.5714285969734192,0.5624999403953552,0.8182087540626526
21,0.7065750956535339,0.7067786455154419,0.7220942378044128,0.5714285969734192,0.5624999403953552,0.8104687929153442
22,0.7065750956535339,0.707048237323761,0.7278937101364136,0.5714285969734192,0.5624999403953552,0.8146883249282837
