epoch,accuracy,f1,loss,val_accuracy,val_f1,val_loss
0,0.49754661321640015,0.4976234436035156,1.231447458267212,0.5,0.5624999403953552,0.8879758715629578
1,0.5603532791137695,0.5605891942977905,1.0471794605255127,0.8163265585899353,0.808035671710968,0.42591017484664917
2,0.5947006940841675,0.5950719714164734,0.9500575065612793,0.8469387888908386,0.834821343421936,0.3954695761203766
3,0.6319921612739563,0.6319478750228882,0.8820139765739441,0.8112244606018066,0.803571343421936,0.47835221886634827
4,0.6604514122009277,0.6605656743049622,0.7465788125991821,0.8418367505073547,0.8303570747375488,0.4423631429672241
5,0.6800785064697266,0.6801159977912903,0.7243181467056274,0.8418367505073547,0.8303570747375488,0.4521225392818451
6,0.6918547749519348,0.6921159029006958,0.7188138365745544,0.8571428656578064,0.8437499403953552,0.4598568379878998
7,0.7203140258789062,0.7200592756271362,0.6749449968338013,0.8571428656578064,0.8437499403953552,0.4918423891067505
8,0.7183513045310974,0.7181043028831482,0.6241052746772766,0.8520408272743225,0.839285671710968,0.5524389743804932
9,0.7399411201477051,0.7401489019393921,0.5827757716178894,0.8418367505073547,0.8303570747375488,0.646016001701355
10,0.7468106150627136,0.7473960518836975,0.5843600630760193,0.8367347121238708,0.8258928060531616,0.669102668762207
11,0.7644749879837036,0.7639127373695374,0.5600903630256653,0.8367347121238708,0.8258928060531616,0.7035280466079712
12,0.7379783987998962,0.7379242777824402,0.5783368945121765,0.8367347121238708,0.8258928060531616,0.6922861933708191
13,0.7576054930686951,0.7574746608734131,0.5536112785339355,0.8367347121238708,0.8258928060531616,0.7251384258270264
14,0.756624162197113,0.7570363879203796,0.563499927520752,0.8367347121238708,0.8258928060531616,0.7844812870025635
15,0.7801766395568848,0.7796878218650818,0.5210530161857605,0.8367347121238708,0.8258928060531616,0.8486659526824951
16,0.7821393609046936,0.7821821570396423,0.5078297257423401,0.8367347121238708,0.8258928060531616,0.9009630680084229
17,0.7831206917762756,0.782620370388031,0.5109113454818726,0.8367347121238708,0.8258928060531616,0.9452570676803589
18,0.7791953086853027,0.7792496681213379,0.49889370799064636,0.8367347121238708,0.8258928060531616,0.981739342212677
19,0.7811579704284668,0.7812047004699707,0.5513697266578674,0.8367347121238708,0.8258928060531616,1.0020557641983032
20,0.7585868239402771,0.7584520578384399,0.5196695327758789,0.8367347121238708,0.8258928060531616,1.0805429220199585
21,0.7762512564659119,0.7759126424789429,0.5099568963050842,0.8367347121238708,0.8258928060531616,1.1427720785140991
22,0.7782139182090759,0.7780024409294128,0.5318058133125305,0.8367347121238708,0.8258928060531616,1.132192611694336
