epoch,accuracy,f1,loss,val_accuracy,val_f1,val_loss
0,0.5868498682975769,0.5872518420219421,1.0262844562530518,0.7295918464660645,0.7633928060531616,0.8096036314964294
1,0.6084396243095398,0.6088921427726746,0.9834941029548645,0.8571428656578064,0.8749999403953552,0.46388667821884155
2,0.6614328026771545,0.661677896976471,0.8657155632972717,0.8775510191917419,0.8928570747375488,0.45447373390197754
3,0.673209011554718,0.6731384992599487,0.8467459082603455,0.795918345451355,0.8214284777641296,0.49257880449295044
4,0.6761530637741089,0.6759361028671265,0.8168541193008423,0.6428571343421936,0.6562499403953552,0.539484441280365
5,0.6643768548965454,0.6640712022781372,0.838733971118927,0.5612244606018066,0.5535714030265808,0.6245405673980713
6,0.6761530637741089,0.676071047782898,0.7547053694725037,0.5051020383834839,0.5044642686843872,0.6781448125839233
7,0.6938174962997437,0.6940708160400391,0.7393255829811096,0.5051020383834839,0.5044642686843872,0.6676607728004456
8,0.6928361058235168,0.6921494007110596,0.711286723613739,0.5765306353569031,0.5982142090797424,0.6169764995574951
9,0.7173699736595154,0.7173964381217957,0.7109709978103638,0.5714285969734192,0.5624999403953552,0.6404573917388916
10,0.7046123743057251,0.7046887278556824,0.711763858795166,0.6173469424247742,0.6339284777641296,0.610862672328949
11,0.7271835207939148,0.7271715402603149,0.7067146301269531,0.704081654548645,0.741071343421936,0.5473940968513489
12,0.7546614408493042,0.7546769380569458,0.6639238595962524,0.7295918464660645,0.7633928060531616,0.5150697231292725
13,0.7360156774520874,0.7358343601226807,0.6931942701339722,0.7295918464660645,0.7633928060531616,0.5264204740524292
14,0.7507359981536865,0.7504971623420715,0.6054028272628784,0.7244898080825806,0.7589284777641296,0.5287291407585144
15,0.7320902943611145,0.7324635982513428,0.6921035647392273,0.7244898080825806,0.7589284777641296,0.5322623252868652
16,0.7438665628433228,0.7440590262413025,0.6288771033287048,0.7244898080825806,0.7589284777641296,0.5288253426551819
17,0.7458292245864868,0.7457444667816162,0.623871386051178,0.7244898080825806,0.7589284777641296,0.527482271194458
18,0.742885172367096,0.7426770925521851,0.6375343203544617,0.7244898080825806,0.7589284777641296,0.5300156474113464
19,0.7330716252326965,0.7329018712043762,0.6540994644165039,0.7193877696990967,0.7544642090797424,0.5307149887084961
20,0.7546614408493042,0.7544072270393372,0.6197009682655334,0.7193877696990967,0.7544642090797424,0.5332016348838806
21,0.7556427717208862,0.7560588717460632,0.6418240666389465,0.7193877696990967,0.7544642090797424,0.5321820378303528
22,0.7399411201477051,0.7402838468551636,0.6538126468658447,0.7193877696990967,0.7544642090797424,0.5311496257781982
